date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2020-06-11 22:16:17 10.211.123.224 GET /services/printing/Cart - 80 7927799e178a46b2bb399b8e11a072f2 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 232868
2020-06-11 22:16:18 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 c16b04c33fc8479a98371eccf5ba925a 10.211.112.103 - - 200 0 0 34923
2020-06-11 22:16:18 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 4aea0e25d4c44660a0ae537bd9a7583f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 226087
2020-06-11 22:16:18 10.211.123.224 GET /services/printing/Cart - 80 e77c8704fb74490bad302457c13e3177 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 230587
2020-06-11 22:16:18 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 0486c58a164a4e7595bb606c162c7de2 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 233603
2020-06-11 22:16:19 10.211.123.224 GET /services/printing/Cart - 80 e048491c83dd42c4bf83020affe4af5b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 212321
2020-06-11 22:16:19 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 181a5bc4cdbd4a3c830d71ca2f428ce9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 233962
2020-06-11 22:16:19 10.211.123.224 GET /services/printing/Cart - 80 b458a2e7f60c4529a1cb990240917097 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 233790
2020-06-11 22:16:19 10.211.123.224 GET /services/printing/Cart - 80 b52a1f16fdc34d6ba8b96c9a3b61dc10 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 245603
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 93
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 125
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 140
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 203
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 218
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 234
2020-06-11 22:16:21 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 3b3743b33a2445e3857cf850e45c0866 10.211.112.103 - - 200 0 0 37798
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 281
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 281
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 281
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/legacy/station/6B696F736b5F72696B/126/redirect/ - 80 - 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 421
2020-06-11 22:16:21 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 b51a24cb4de644e7b8375c177f7c3a03 10.211.112.103 - - 200 0 0 32860
2020-06-11 22:16:21 10.211.123.224 GET /services/printing/Cart - 80 833de54fc2c445e7bcb2384fb8c13886 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 232384
2020-06-11 22:16:22 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 91690ba1765647cd8bb048967f655e3f 10.211.112.103 - - 200 0 0 27063
2020-06-11 22:16:22 10.211.123.224 GET /services/printing/Cart - 80 02173ceb834c44dfa9c2d5db8983cf1e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 247760
2020-06-11 22:16:22 10.211.123.224 GET /services/printing/CartCheckout - 80 ae11473270e04eccb10bb9ec3a08db98 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 109457
2020-06-11 22:16:22 10.211.123.224 GET /services/printing/Cart - 80 f9e9ade0343b4416a3ee4e72a39c70e3 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 226931
2020-06-11 22:16:22 10.211.123.224 GET /services/printing/Cart - 80 ecd3d20428e34fa88674fd395dfa5d7d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 237447
2020-06-11 22:16:22 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 cd8c077a1b0148f4b12fb2dc4b7d4778 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 237744
2020-06-11 22:16:22 10.211.123.224 GET /services/printing/CartCheckout - 80 b1ba130149e349f8a49b0c57b83ad286 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 102129
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/Cart - 80 9b2c6814e8ce4aa79f2dd646d30d952e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 237759
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/Cart - 80 e30f0ab4e8d540b7beef67ac6016e742 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 214164
2020-06-11 22:16:24 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 992d00d3f2c541ec97b9746308c7fdde 10.211.112.103 - - 200 0 0 24641
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/Cart - 80 5ed155b450e84f6a9636f01cae98f85e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 237681
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/Cart - 80 3874df0b36764ea990c5f89f6fad14a5 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 249775
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/Cart - 80 763aefdbb4ab4f10a2b61b59927e9315 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 226618
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/Cart - 80 a365eb4608e549228d46d06115c81b47 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 251963
2020-06-11 22:16:24 10.211.123.224 GET /services/printing/CartCheckout - 80 20873988dbea4fe7955518cea9e7c0e6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 161240
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/Cart - 80 46a7469ba113415a8a42088edf101a2f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 238728
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/CartCheckout - 80 924a7efdb5a94b299bbc75c76fcddb7a 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 135911
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/Cart - 80 07b527424eb948ca8b7fec4e38aaaecc 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 236259
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/Cart - 80 896726c1b7a943bebd01a049a55c2e06 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 248338
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/CartCheckout - 80 233598df5e2644c1aacb297bd9aadbc7 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 117145
2020-06-11 22:16:25 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 bc542a9c2747497492c8840f1a3863f6 10.211.112.103 - - 200 0 0 36486
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/Cart - 80 65fa746d1a9a4fcdb844ef57aa79fe81 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 240634
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/Cart - 80 654beac5753340d2b7f3f532e3752e90 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 237572
2020-06-11 22:16:25 10.211.123.224 GET /services/printing/Cart - 80 2c8f9caeb3384ec1ab9639e43e44a346 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 144443
2020-06-11 22:16:26 10.211.123.224 GET /services/printing/CartCheckout - 80 89c2bf22837747b1a5c8e6a810e7a864 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 119926
2020-06-11 22:16:26 10.211.123.224 GET /services/printing/Cart - 80 cb9e30128deb497b8b92401469b9b3dd 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 251447
2020-06-11 22:16:26 10.211.123.224 GET /services/printing/Cart - 80 2ba327ff5a6d4fa5af09fdfe93fddfc9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 234853
2020-06-11 22:16:27 10.211.123.224 GET /services/printing/Cart - 80 77bbaa2d93c8453e805b1471f5736087 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 241775
2020-06-11 22:16:27 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 6f299f2a8a0f404a911a149fccaf6060 10.211.112.103 - - 200 0 0 22954
2020-06-11 22:16:27 10.211.123.224 GET /services/printing/Cart - 80 087339d4d30747a6bbb3f0a19e145463 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 239962
2020-06-11 22:16:29 10.211.123.224 GET /services/printing/Cart - 80 eec98122f4184b6a994e6fd48070ea56 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 255229
2020-06-11 22:16:29 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 db91f45478a24e04b6ce89c733b73966 10.211.112.103 - - 200 0 0 35579
2020-06-11 22:16:29 10.211.123.224 GET /services/printing/Cart - 80 879e5f2091ea4e21b394e6ccde1e3afe 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 127348
2020-06-11 22:16:29 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 5aeef401dbce4c6c90ba6fa5b161ce93 10.211.112.103 - - 200 0 0 25579
2020-06-11 22:16:31 10.211.123.224 GET /services/printing/Cart - 80 04ca6f51b68d47c6bd24f7866bb05e61 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 144349
2020-06-11 22:16:31 10.211.123.224 GET /services/printing/CartCheckout - 80 4afb300833e940eeb0753249bcd93a88 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 189507
2020-06-11 22:16:31 10.211.123.224 GET /services/printing/Cart - 80 4af6489dce05463786628187f2600102 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 258291
2020-06-11 22:16:32 10.211.123.224 GET /services/printing/Cart - 80 df67b3f9208c485aa1f8096d1829411f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 195898
2020-06-11 22:16:33 10.211.123.224 GET /services/printing/Cart - 80 5947eaa89a8842c0a90128ec798f37c2 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 257666
2020-06-11 22:16:33 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 f3d1cd75bfb047bfb08aca9f2c2b3f51 10.211.112.103 - - 200 0 0 23516
2020-06-11 22:16:33 10.211.123.224 GET /services/printing/CartCheckout - 80 e0630e19dca244d6a7dad06ddb74137a 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 108441
2020-06-11 22:16:33 10.211.123.224 GET /services/printing/Cart - 80 bb4bf8e4d5a34ae08e381cfebe6a1280 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 250135
2020-06-11 22:16:36 10.211.123.224 GET /services/printing/Cart - 80 ab0ed78020ef48d9aff6e8d1cc2084ab 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 250322
2020-06-11 22:16:36 10.211.123.224 GET /services/printing/Cart - 80 803a4319ccf94c01aa067cba5df9ccf6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 215758
2020-06-11 22:16:36 10.211.123.224 GET /services/printing/Cart - 80 cfb46ed5da4c41009fc00824ed87a2fd 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 233634
2020-06-11 22:16:37 10.211.123.224 GET /services/printing/CartCheckout - 80 da32c039e40342609ee88f31a721bd33 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 114098
2020-06-11 22:16:37 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 f1943a5dc5fc4806a9776b804513c8b7 10.211.112.103 - - 200 0 0 48892
2020-06-11 22:16:37 10.211.123.224 GET /services/printing/Cart - 80 a5d59c6dcd074045bdccb616ea437b80 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 264041
2020-06-11 22:16:37 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 7d7bb4430e984c7d8a847cbe428bb67d 10.211.112.103 - - 200 0 0 29001
2020-06-11 22:16:37 10.211.123.224 GET /services/printing/Cart - 80 0bb450bb4bda40d6a9916c97836068a1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 258494
2020-06-11 22:16:37 10.211.123.224 GET /services/printing/Cart - 80 2b7e5bd90c484d42b5792521bfc026d9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 148943
2020-06-11 22:16:37 10.211.123.224 GET /services/printing/CartCheckout - 80 47b0c400068749ecbda6f710e8bb0f78 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 145724
2020-06-11 22:16:38 10.211.123.224 GET /services/printing/Cart - 80 b60f063d64a04688988cc55327f612ad 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 264729
2020-06-11 22:16:38 10.211.123.224 GET /services/printing/Cart - 80 79da91f3599440c282dd1e491943015d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 222243
2020-06-11 22:16:38 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 a840a20ac7ea43d4b5bfe7b66556b61a 10.211.112.103 - - 200 0 0 44767
2020-06-11 22:16:38 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 167d8d595afe41f78be5ea4f781b737e 10.211.112.103 - - 200 0 0 32782
2020-06-11 22:16:38 10.211.123.224 GET /services/printing/CartCheckout - 80 eb73be759fb047539fdec66a351a8ba3 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 115910
2020-06-11 22:16:38 10.211.123.224 GET /services/printing/CartCheckout - 80 d5b65bf5ef66446d825b3425de811e97 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 99316
2020-06-11 22:16:38 10.211.123.224 GET /services/printing/Cart - 80 e83e3ab3bb9e49e58101d81b4c88d23f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 119676
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/CartCheckout - 80 16574bf4cc754550b0f4355f57632e33 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 127036
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/Cart - 80 6f3e41b799594a28946ea538aa99f9ba 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 187726
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/Cart - 80 0514b17c155c492c8058138932f664f6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 181069
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/Cart - 80 49d88f3fc5b04d519fb3fde4c4e8b7b1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 251463
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/Cart - 80 edd43e230c1e44dab1b110704d716ee9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 266151
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/CartCheckout - 80 6bdf4071726340a6a37568e38118cbbd 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 116192
2020-06-11 22:16:39 10.211.123.224 GET /services/printing/Cart - 80 e058d5d9e2db4574af9fcdd0d9d2dd9d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 259244
2020-06-11 22:16:40 10.211.123.224 GET /services/printing/CartCheckout - 80 1148010ae29a4afb876985bf3848f6c9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 113801
2020-06-11 22:16:40 10.211.123.224 GET /services/printing/CartCheckout - 80 917cb184f7c14c1ea69b2d327c46def4 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 97113
2020-06-11 22:16:40 10.211.123.224 GET /services/printing/CartCheckout - 80 9a70487780f94125a4deef653643791f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 93816
2020-06-11 22:16:42 10.211.123.224 GET /services/printing/Cart - 80 9fa510028f104bdeb202fde4e6f523ba 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 196195
2020-06-11 22:16:43 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 9ae5fe60422549b9910ed9c80cdee9a0 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 214086
2020-06-11 22:16:43 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 7cbba44e495a489f8c2e3d9351699428 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 239540
2020-06-11 22:16:43 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 be40377716ad4de3a9b99097e0654c9c 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 248119
2020-06-11 22:16:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 946db7b0d2a34c50a73444d3c284da55 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 248588
2020-06-11 22:16:44 10.211.123.224 GET /services/printing/CartCheckout - 80 1789eed57cbb4694a4e9032145635071 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 106144
2020-06-11 22:16:44 10.211.123.224 GET /services/printing/Cart - 80 872f0491ffe94f3c89375b9a6ada8266 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 239119
2020-06-11 22:16:44 10.211.123.224 GET /services/printing/CartCheckout - 80 45fe022aa48543f296fcd888759a812b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 97550
2020-06-11 22:16:46 10.211.123.224 GET /services/printing/CartCheckout - 80 a049340e94324e2ca74577e9063987ce 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 122020
2020-06-11 22:16:46 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 43cdc7035f9d41adb2fb6ef13d94b43e 10.211.112.103 - - 200 0 0 34095
2020-06-11 22:16:46 10.211.123.224 GET /services/printing/Cart - 80 6147a00f78074e72bf24dd0b8a9d016e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 209961
2020-06-11 22:16:47 10.211.123.224 GET /services/printing/Cart - 80 431989c85d484ec6925d821e5f30ce9d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 205352
2020-06-11 22:16:47 10.211.123.224 GET /services/printing/Cart - 80 ea19f7604fe240b88bf3aa0c361ad106 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 102566
2020-06-11 22:16:47 10.211.123.224 GET /services/printing/Cart - 80 edc350d2018d434d8d8e6ddd3857834e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 143177
2020-06-11 22:16:47 10.211.123.224 GET /services/printing/Cart - 80 ee9b72266162415d9794dc1329b2d539 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 271604
2020-06-11 22:16:48 10.211.123.224 GET /services/printing/CartCheckout - 80 37e1ea15c9984acca1cb41c0840d47f8 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 106176
2020-06-11 22:16:48 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 a85a437a85c649fca1be953237f635ea 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 93472
2020-06-11 22:16:48 10.211.123.224 GET /services/printing/CartCheckout - 80 b69f7973d60e4236847b2e924fc1dd3e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 116801
2020-06-11 22:16:48 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 892550c451c240b79ca53187d643b197 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 250900
2020-06-11 22:16:48 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 c1a32728648a4ee79007a430acb9a924 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 84987
2020-06-11 22:16:48 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 f7471641df66471d98ab1aa1aed742f0 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 216336
2020-06-11 22:16:50 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 1bb56777b0474cdfa1004047901771fb 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 217290
2020-06-11 22:16:51 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 da6154584778409193111908ca6f4b1b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 85472
2020-06-11 22:16:51 10.211.123.224 GET /services/printing/CartCheckout - 80 6700090263e9493e95aaa1ab821c6fd3 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 135005
2020-06-11 22:16:51 10.211.123.224 GET /services/printing/CartCheckout - 80 e9a4c011a4da42f98dac30868b58ffa2 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 104816
2020-06-11 22:16:51 10.211.123.224 GET /services/printing/CartCheckout - 80 8a28107a4a8e4c6eac3eaac298577ad1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 112051
2020-06-11 22:16:51 10.211.123.224 GET /services/printing/CartCheckout - 80 2715e957524a4ccfabfbe82a2ea3b3c9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 103410
2020-06-11 22:16:52 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 a29a947cdb3a4ab7814137d29b993578 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 241244
2020-06-11 22:16:52 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 f527eb73551c4a6b9403c3b6b5eaf458 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 71971
2020-06-11 22:16:52 10.211.123.224 GET /services/printing/Cart - 80 39bfbb60557a42d1a699b990f999324b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 129520
2020-06-11 22:16:53 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 1d2eb6a274f2477196b6cb99d434ef52 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 73096
2020-06-11 22:16:53 10.211.123.224 GET /services/printing/CartCheckout - 80 e7934089ceb64ea092e7729bcba89e9b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 110051
2020-06-11 22:16:53 10.211.123.224 GET /services/printing/Cart - 80 bb38035d8c334e9a94a5d8dec4916e54 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 115801
2020-06-11 22:16:53 10.211.123.224 GET /services/printing/CartCheckout - 80 c7420197db3c496e9ea7f895f935e8db 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 123958
2020-06-11 22:16:55 10.211.123.224 GET /services/printing/CartCheckout - 80 a8853a5d5de74453b843f2b555f7ba2f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 89847
2020-06-11 22:16:56 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 b5fe6faac28b44af8d2c63b61e3f6b4e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 254932
2020-06-11 22:16:56 10.211.123.224 GET /services/printing/Cart - 80 25106697dc454230a38c754f17dd8c49 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 124145
2020-06-11 22:16:56 10.211.123.224 GET /services/printing/Cart - 80 059851a1b9b44f468a1cf0e14a935f41 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 217024
2020-06-11 22:16:58 10.211.123.224 GET /services/printing/Cart - 80 de9b7d98af9b47378aec0256731aa889 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 192789
2020-06-11 22:16:58 10.211.123.224 GET /services/printing/CartCheckout - 80 f98fad80d5ba42b794eb71a50907c6e9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 93519
2020-06-11 22:17:00 10.211.123.224 GET /services/printing/Cart - 80 b48c3e60c5ec4154aedfee641f2d9b01 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 175975
2020-06-11 22:17:02 10.211.123.224 GET /services/printing/CartCheckout - 80 c32d7260f2054d68a860abde619ba83e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 96269
2020-06-11 22:17:02 10.211.123.224 GET /services/printing/CartCheckout - 80 85773018396e4667b470d84f81c822f0 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 103597
2020-06-11 22:17:02 10.211.123.224 GET /services/printing/CartCheckout - 80 4c9a1431b3c34a879ec1f5dc2bb407a8 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 102754
2020-06-11 22:17:03 10.211.123.224 GET /services/printing/CartCheckout - 80 72798090ac4a4611a10e82523a84ecec 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 103207
2020-06-11 22:17:03 10.211.123.224 GET /services/printing/CartCheckout - 80 7c47d9bcc4f94756a9a6f31ec4448c8c 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 302 0 0 74596
2020-06-11 22:17:05 10.211.123.224 GET /services/printing/CartCheckout - 80 0ddb89743c8d4a9583cf50a77a72440f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 104988
2020-06-11 22:17:05 10.211.123.224 GET /services/printing/CartCheckout - 80 73310bc5b68c4728b54fae502ea79475 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 102754
2020-06-11 22:17:05 10.211.123.224 GET /services/printing/CartCheckout - 80 8ff59a35e7ac4219899ce1d472e993e1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 116567
